
The following have been reloaded with a version change:
  1) linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-h6soa57 => linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-w7ngxar
  2) linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-cqof5qs => linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-c5gajon

WARNING:bayesflow:When using torch backend, we need to disable autograd by default to avoid excessive memory usage. Use
with torch.enable_grad():
in contexts where you need gradients (e.g. custom training loops).
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/bayesflow/diagnostics/metrics/posterior_contraction.py:59: RuntimeWarning: Degrees of freedom <= 0 for slice
  post_vars = samples["estimates"].var(axis=1, ddof=1)
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/numpy/core/_methods.py:195: RuntimeWarning: invalid value encountered in divide
  ret = um.true_divide(
Exp: 26 Model: 6 damping_factor_t
Kernel type: variance_preserving, noise schedule: cosine
t_min: 0.00035210439818911254, t_max: 0.999647855758667
alpha, sigma: (tensor(1.0000), tensor(0.0006)) (tensor(0.0006), tensor(1.0000))
Moving prior to device: cpu
+--------------------------------------+------------+
|               Modules                | Parameters |
+--------------------------------------+------------+
|        time_embedding.0.scale        |     1      |
|       time_embedding.1.weight        |     64     |
|        time_embedding.1.bias         |     8      |
|   blocks.res_blocks.0.dense.weight   |    7168    |
|    blocks.res_blocks.0.dense.bias    |    256     |
| blocks.res_blocks.0.projector.weight |    7168    |
|   blocks.res_blocks.1.dense.weight   |   65536    |
|    blocks.res_blocks.1.dense.bias    |    256     |
|   blocks.res_blocks.2.dense.weight   |   65536    |
|    blocks.res_blocks.2.dense.bias    |    256     |
|   blocks.res_blocks.3.dense.weight   |   65536    |
|    blocks.res_blocks.3.dense.bias    |    256     |
|   blocks.res_blocks.4.dense.weight   |   65536    |
|    blocks.res_blocks.4.dense.bias    |    256     |
|    final_projection_linear.weight    |    2560    |
|     final_projection_linear.bias     |     10     |
+--------------------------------------+------------+
Total Trainable Params: 280403
gaussian_flat6_1score_model_v_variance_preserving_cosine_likelihood_weighting
Training v-model for 1000 epochs with learning rate 0.0005 and likelihood_weighting weighting.
Epoch 1/1000, Loss: 15.4803, Valid Loss: 13.6503
Epoch 2/1000, Loss: 15.4927, Valid Loss: 13.2862
Epoch 3/1000, Loss: 15.1695, Valid Loss: 13.4060
Epoch 4/1000, Loss: 15.6096, Valid Loss: 14.9403
Epoch 5/1000, Loss: 14.8306, Valid Loss: 17.2605
Epoch 6/1000, Loss: 14.9999, Valid Loss: 14.0797
Epoch 7/1000, Loss: 15.5520, Valid Loss: 20.4906
Epoch 8/1000, Loss: 14.2010, Valid Loss: 12.6632
Epoch 9/1000, Loss: 14.9347, Valid Loss: 19.8529
Epoch 10/1000, Loss: 15.7989, Valid Loss: 15.9881
Epoch 11/1000, Loss: 14.9399, Valid Loss: 14.0270
Epoch 12/1000, Loss: 14.6033, Valid Loss: 13.9495
Epoch 13/1000, Loss: 15.8026, Valid Loss: 14.0075
Epoch 14/1000, Loss: 14.9034, Valid Loss: 20.4748
Epoch 15/1000, Loss: 13.8607, Valid Loss: 20.2171
Epoch 16/1000, Loss: 15.0717, Valid Loss: 17.0532
Epoch 17/1000, Loss: 14.5221, Valid Loss: 17.7844
Epoch 18/1000, Loss: 14.8311, Valid Loss: 13.0163
Epoch 19/1000, Loss: 13.8817, Valid Loss: 14.9917
Epoch 20/1000, Loss: 14.8458, Valid Loss: 15.1759
Epoch 21/1000, Loss: 15.5850, Valid Loss: 15.5529
Epoch 22/1000, Loss: 15.0218, Valid Loss: 14.2108
Epoch 23/1000, Loss: 15.1649, Valid Loss: 15.5770
Epoch 24/1000, Loss: 15.7443, Valid Loss: 12.8391
Epoch 25/1000, Loss: 15.7271, Valid Loss: 14.3368
Epoch 26/1000, Loss: 14.5345, Valid Loss: 15.9713
Epoch 27/1000, Loss: 14.0333, Valid Loss: 13.9897
Epoch 28/1000, Loss: 14.6837, Valid Loss: 13.9579
Epoch 29/1000, Loss: 14.5240, Valid Loss: 15.7944
Epoch 30/1000, Loss: 15.5364, Valid Loss: 17.8630
Epoch 31/1000, Loss: 15.4942, Valid Loss: 15.5235
Epoch 32/1000, Loss: 15.0565, Valid Loss: 17.7471
Epoch 33/1000, Loss: 14.6942, Valid Loss: 15.2314
Epoch 34/1000, Loss: 15.1276, Valid Loss: 13.6630
Epoch 35/1000, Loss: 15.1347, Valid Loss: 12.2703
Epoch 36/1000, Loss: 14.3909, Valid Loss: 13.2562
Epoch 37/1000, Loss: 16.2863, Valid Loss: 14.2588
Epoch 38/1000, Loss: 14.6252, Valid Loss: 16.3260
Epoch 39/1000, Loss: 15.8641, Valid Loss: 12.3088
Epoch 40/1000, Loss: 15.3861, Valid Loss: 11.8682
Epoch 41/1000, Loss: 15.6258, Valid Loss: 14.3720
Epoch 320/1000, Loss: 14.6776, Valid Loss: 13.6183
Epoch 321/1000, Loss: 15.2476, Valid Loss: 13.1953
Epoch 322/1000, Loss: 14.8399, Valid Loss: 15.7598
Epoch 323/1000, Loss: 15.4476, Valid Loss: 15.7601
Epoch 324/1000, Loss: 14.2560, Valid Loss: 15.4340
Epoch 325/1000, Loss: 14.5912, Valid Loss: 17.1596
Epoch 326/1000, Loss: 14.1681, Valid Loss: 12.0504
Epoch 327/1000, Loss: 15.0735, Valid Loss: 16.4697
Epoch 328/1000, Loss: 14.7797, Valid Loss: 13.0736
Epoch 329/1000, Loss: 15.5401, Valid Loss: 13.1233
Epoch 330/1000, Loss: 14.8025, Valid Loss: 12.6046
Epoch 331/1000, Loss: 14.6417, Valid Loss: 14.9702
Epoch 332/1000, Loss: 14.9703, Valid Loss: 15.4822
Epoch 333/1000, Loss: 16.0412, Valid Loss: 15.8613
Epoch 334/1000, Loss: 14.6659, Valid Loss: 11.4051
Epoch 335/1000, Loss: 14.3573, Valid Loss: 15.9208
Epoch 336/1000, Loss: 15.0391, Valid Loss: 15.5398
Epoch 337/1000, Loss: 14.5729, Valid Loss: 12.8963
Epoch 338/1000, Loss: 17.5735, Valid Loss: 13.9173
Epoch 339/1000, Loss: 14.6156, Valid Loss: 15.1236
Epoch 340/1000, Loss: 15.8009, Valid Loss: 12.5196
Epoch 341/1000, Loss: 14.6601, Valid Loss: 14.4063
Epoch 342/1000, Loss: 13.8390, Valid Loss: 14.5217
Epoch 343/1000, Loss: 15.3135, Valid Loss: 13.0169
Epoch 344/1000, Loss: 14.5357, Valid Loss: 17.5182
Epoch 345/1000, Loss: 15.3321, Valid Loss: 13.4665
Epoch 346/1000, Loss: 15.1299, Valid Loss: 13.2244
Epoch 347/1000, Loss: 14.6224, Valid Loss: 17.2222
Epoch 348/1000, Loss: 14.4182, Valid Loss: 16.1329
Epoch 349/1000, Loss: 14.7026, Valid Loss: 18.5353
Epoch 350/1000, Loss: 15.6128, Valid Loss: 13.2506
Epoch 351/1000, Loss: 14.3740, Valid Loss: 13.8248
Epoch 352/1000, Loss: 14.1430, Valid Loss: 12.6830
Epoch 353/1000, Loss: 14.0230, Valid Loss: 12.5262
Epoch 354/1000, Loss: 15.0087, Valid Loss: 16.0300
Epoch 355/1000, Loss: 14.6351, Valid Loss: 18.5995
Epoch 356/1000, Loss: 14.8417, Valid Loss: 12.4776
Epoch 357/1000, Loss: 14.7613, Valid Loss: 14.1619
Epoch 358/1000, Loss: 14.6716, Valid Loss: 11.4945
Epoch 359/1000, Loss: 14.5293, Valid Loss: 14.0033
Epoch 360/1000, Loss: 14.9489, Valid Loss: 16.5846
Epoch 361/1000, Loss: 15.5382, Valid Loss: 13.6874
Epoch 362/1000, Loss: 13.7589, Valid Loss: 12.5731
Epoch 363/1000, Loss: 14.3212, Valid Loss: 12.7680
Epoch 364/1000, Loss: 14.6636, Valid Loss: 11.0932
Epoch 365/1000, Loss: 14.9451, Valid Loss: 17.9255
Epoch 366/1000, Loss: 14.2152, Valid Loss: 17.3407
Epoch 367/1000, Loss: 14.5593, Valid Loss: 25.4438
Epoch 368/1000, Loss: 15.3230, Valid Loss: 17.8784
Epoch 369/1000, Loss: 15.9121, Valid Loss: 14.2094
Epoch 370/1000, Loss: 14.5107, Valid Loss: 15.8495
Epoch 371/1000, Loss: 14.5280, Valid Loss: 12.6244
Epoch 372/1000, Loss: 14.1917, Valid Loss: 15.4663
Epoch 373/1000, Loss: 14.3853, Valid Loss: 14.4360
Epoch 374/1000, Loss: 15.9657, Valid Loss: 15.0637
Epoch 375/1000, Loss: 14.5619, Valid Loss: 22.6981
Epoch 376/1000, Loss: 14.1756, Valid Loss: 17.2888
Epoch 377/1000, Loss: 14.2938, Valid Loss: 15.8798
Epoch 378/1000, Loss: 15.8246, Valid Loss: 13.6721
Epoch 379/1000, Loss: 14.7703, Valid Loss: 12.7924
Epoch 380/1000, Loss: 15.0629, Valid Loss: 13.2450
Epoch 381/1000, Loss: 14.2182, Valid Loss: 13.0071
Epoch 382/1000, Loss: 14.6831, Valid Loss: 14.7754
Epoch 383/1000, Loss: 15.1364, Valid Loss: 12.7680
Epoch 384/1000, Loss: 14.3670, Valid Loss: 11.2677
Epoch 385/1000, Loss: 15.9117, Valid Loss: 13.9818
Epoch 386/1000, Loss: 14.7334, Valid Loss: 17.3868
Epoch 387/1000, Loss: 14.2918, Valid Loss: 14.6993
Epoch 388/1000, Loss: 14.6404, Valid Loss: 15.6395
Epoch 389/1000, Loss: 14.5667, Valid Loss: 18.3261
Epoch 390/1000, Loss: 14.7635, Valid Loss: 16.0896
Epoch 391/1000, Loss: 15.3082, Valid Loss: 13.5222
Epoch 392/1000, Loss: 15.1697, Valid Loss: 14.7568
Epoch 393/1000, Loss: 15.4291, Valid Loss: 15.1453
Epoch 394/1000, Loss: 14.9844, Valid Loss: 19.7536
Epoch 395/1000, Loss: 14.1078, Valid Loss: 20.1679
Epoch 396/1000, Loss: 14.7230, Valid Loss: 15.2517
Epoch 397/1000, Loss: 15.4479, Valid Loss: 13.3122
Epoch 398/1000, Loss: 14.8973, Valid Loss: 15.5179
Epoch 399/1000, Loss: 15.0192, Valid Loss: 16.7665
Epoch 400/1000, Loss: 15.5114, Valid Loss: 14.8782
Epoch 401/1000, Loss: 15.9133, Valid Loss: 25.7289
Epoch 402/1000, Loss: 15.8217, Valid Loss: 19.8034
Epoch 403/1000, Loss: 14.8205, Valid Loss: 12.7582
Epoch 404/1000, Loss: 15.5767, Valid Loss: 13.3565
Epoch 405/1000, Loss: 14.4142, Valid Loss: 14.8163
Epoch 406/1000, Loss: 14.9542, Valid Loss: 14.4839
Epoch 407/1000, Loss: 14.4611, Valid Loss: 13.2415
Epoch 408/1000, Loss: 15.1434, Valid Loss: 11.8759
Epoch 409/1000, Loss: 15.2879, Valid Loss: 17.1882
Epoch 410/1000, Loss: 14.8810, Valid Loss: 12.7049
Epoch 411/1000, Loss: 15.3059, Valid Loss: 15.4482
Epoch 412/1000, Loss: 15.2127, Valid Loss: 18.8511
Epoch 413/1000, Loss: 14.6434, Valid Loss: 13.6411
Epoch 414/1000, Loss: 14.9511, Valid Loss: 14.1517
Epoch 415/1000, Loss: 14.3437, Valid Loss: 12.8042
Epoch 416/1000, Loss: 15.1583, Valid Loss: 16.1985
Epoch 417/1000, Loss: 14.8278, Valid Loss: 17.3906
Epoch 418/1000, Loss: 15.3813, Valid Loss: 15.3419
Epoch 419/1000, Loss: 14.7547, Valid Loss: 14.7617
Epoch 420/1000, Loss: 15.5271, Valid Loss: 13.9600
Epoch 421/1000, Loss: 14.6645, Valid Loss: 16.4380
Epoch 422/1000, Loss: 14.5144, Valid Loss: 16.8440
Epoch 423/1000, Loss: 14.6874, Valid Loss: 13.8925
Epoch 424/1000, Loss: 16.3570, Valid Loss: 13.5252
Epoch 425/1000, Loss: 14.4364, Valid Loss: 18.8512
Epoch 426/1000, Loss: 15.0281, Valid Loss: 14.7062
Epoch 427/1000, Loss: 14.2728, Valid Loss: 14.7597
Epoch 428/1000, Loss: 14.5444, Valid Loss: 12.4664
Epoch 429/1000, Loss: 14.9783, Valid Loss: 13.7376
Epoch 430/1000, Loss: 14.3074, Valid Loss: 17.4139
Epoch 431/1000, Loss: 16.5276, Valid Loss: 14.6926
Epoch 432/1000, Loss: 15.1053, Valid Loss: 17.0280
Epoch 433/1000, Loss: 15.4510, Valid Loss: 21.4416
Epoch 434/1000, Loss: 14.7937, Valid Loss: 18.4579
Epoch 435/1000, Loss: 14.6846, Valid Loss: 14.0196
Epoch 436/1000, Loss: 15.5023, Valid Loss: 12.3231
Epoch 437/1000, Loss: 15.5172, Valid Loss: 16.6288
Epoch 438/1000, Loss: 15.7878, Valid Loss: 19.8508
Epoch 439/1000, Loss: 14.3738, Valid Loss: 13.5773
Epoch 440/1000, Loss: 16.8924, Valid Loss: 18.0229
Epoch 441/1000, Loss: 15.4474, Valid Loss: 16.0831
Epoch 442/1000, Loss: 14.5742, Valid Loss: 12.6801
Epoch 443/1000, Loss: 14.5357, Valid Loss: 14.4288
Epoch 444/1000, Loss: 13.8238, Valid Loss: 13.3095
Epoch 445/1000, Loss: 14.0976, Valid Loss: 18.6701
Epoch 446/1000, Loss: 15.8322, Valid Loss: 13.3654
Epoch 447/1000, Loss: 16.5313, Valid Loss: 16.7612
Epoch 448/1000, Loss: 14.8389, Valid Loss: 14.3178
Epoch 449/1000, Loss: 14.6017, Valid Loss: 12.0143
Epoch 450/1000, Loss: 15.1254, Valid Loss: 14.6496
Epoch 451/1000, Loss: 14.9387, Valid Loss: 15.0910
Epoch 452/1000, Loss: 14.9581, Valid Loss: 16.6583
Epoch 453/1000, Loss: 15.2661, Valid Loss: 14.2782
Epoch 454/1000, Loss: 15.0897, Valid Loss: 13.0805
Epoch 455/1000, Loss: 14.4985, Valid Loss: 11.8915
Epoch 456/1000, Loss: 14.6925, Valid Loss: 12.1516
Epoch 457/1000, Loss: 14.8856, Valid Loss: 11.6800
Epoch 458/1000, Loss: 14.8234, Valid Loss: 19.8177
Epoch 459/1000, Loss: 14.9253, Valid Loss: 13.1854
Epoch 460/1000, Loss: 14.7235, Valid Loss: 13.6638
Epoch 461/1000, Loss: 16.1389, Valid Loss: 12.3862
Epoch 462/1000, Loss: 14.5668, Valid Loss: 12.4034
Epoch 463/1000, Loss: 15.1838, Valid Loss: 13.2628
Epoch 464/1000, Loss: 15.9612, Valid Loss: 12.7064
Epoch 465/1000, Loss: 13.9686, Valid Loss: 14.5014
Epoch 466/1000, Loss: 14.2417, Valid Loss: 15.5277
Epoch 467/1000, Loss: 15.0110, Valid Loss: 13.2399
Epoch 468/1000, Loss: 15.7807, Valid Loss: 11.3502
Epoch 469/1000, Loss: 14.4982, Valid Loss: 11.9920
Epoch 470/1000, Loss: 15.2767, Valid Loss: 17.5919
Epoch 471/1000, Loss: 14.6441, Valid Loss: 14.4922
Epoch 472/1000, Loss: 15.1006, Valid Loss: 19.5618
Epoch 473/1000, Loss: 13.7508, Valid Loss: 17.7234
Epoch 474/1000, Loss: 15.0206, Valid Loss: 15.7241
Epoch 475/1000, Loss: 14.1465, Valid Loss: 16.0472
Epoch 476/1000, Loss: 14.2787, Valid Loss: 12.5382
Epoch 477/1000, Loss: 15.1989, Valid Loss: 13.8485
Epoch 478/1000, Loss: 14.2435, Valid Loss: 14.2894
Epoch 479/1000, Loss: 14.6284, Valid Loss: 15.1560
Epoch 480/1000, Loss: 14.3370, Valid Loss: 16.0944
Epoch 481/1000, Loss: 14.2948, Valid Loss: 13.7889
Epoch 482/1000, Loss: 15.1933, Valid Loss: 14.0270
Epoch 483/1000, Loss: 14.7160, Valid Loss: 12.1273
Epoch 484/1000, Loss: 15.4252, Valid Loss: 13.8497
Epoch 485/1000, Loss: 14.5771, Valid Loss: 14.0235
Epoch 486/1000, Loss: 15.3617, Valid Loss: 13.2937
Epoch 487/1000, Loss: 14.8407, Valid Loss: 13.4717
Epoch 488/1000, Loss: 14.7912, Valid Loss: 15.8396
Epoch 489/1000, Loss: 14.3462, Valid Loss: 16.9019
Epoch 490/1000, Loss: 15.0296, Valid Loss: 14.7698
Epoch 491/1000, Loss: 15.6094, Valid Loss: 18.0574
Epoch 492/1000, Loss: 15.5283, Valid Loss: 18.3541
Epoch 493/1000, Loss: 14.6426, Valid Loss: 13.5948
Epoch 494/1000, Loss: 14.9856, Valid Loss: 14.3255
Epoch 495/1000, Loss: 14.8079, Valid Loss: 15.0490
Epoch 496/1000, Loss: 14.8952, Valid Loss: 14.0468
Epoch 497/1000, Loss: 14.6582, Valid Loss: 14.4895
Epoch 498/1000, Loss: 14.8871, Valid Loss: 15.6893
Epoch 499/1000, Loss: 14.5287, Valid Loss: 15.3673
Epoch 500/1000, Loss: 14.7305, Valid Loss: 13.4011
Epoch 501/1000, Loss: 15.0443, Valid Loss: 14.0527
Epoch 502/1000, Loss: 14.7439, Valid Loss: 11.7574
Epoch 503/1000, Loss: 14.2021, Valid Loss: 15.2200
Epoch 504/1000, Loss: 15.0827, Valid Loss: 14.4803
Epoch 505/1000, Loss: 14.9096, Valid Loss: 13.5669
Epoch 506/1000, Loss: 13.9013, Valid Loss: 14.0148
Epoch 507/1000, Loss: 15.2361, Valid Loss: 13.3785
Epoch 508/1000, Loss: 13.9390, Valid Loss: 15.6287
Epoch 509/1000, Loss: 15.0717, Valid Loss: 14.9913
Epoch 510/1000, Loss: 14.8642, Valid Loss: 11.5412
Epoch 511/1000, Loss: 15.1633, Valid Loss: 15.4337
Epoch 512/1000, Loss: 14.6197, Valid Loss: 14.4816
Epoch 513/1000, Loss: 15.3973, Valid Loss: 21.3235
Epoch 514/1000, Loss: 14.4590, Valid Loss: 15.0308
Epoch 515/1000, Loss: 14.0585, Valid Loss: 15.6172
Epoch 516/1000, Loss: 15.2469, Valid Loss: 15.2508
Epoch 517/1000, Loss: 14.2242, Valid Loss: 13.7512
Epoch 518/1000, Loss: 14.4830, Valid Loss: 15.8177
Epoch 519/1000, Loss: 14.6959, Valid Loss: 21.9189
Epoch 520/1000, Loss: 14.8180, Valid Loss: 13.1558
Epoch 521/1000, Loss: 15.6830, Valid Loss: 13.6317
Epoch 522/1000, Loss: 14.3758, Valid Loss: 15.6488
Epoch 523/1000, Loss: 14.1660, Valid Loss: 12.7729
Epoch 524/1000, Loss: 14.7484, Valid Loss: 15.3336
Epoch 525/1000, Loss: 14.9391, Valid Loss: 13.1099
Epoch 526/1000, Loss: 14.2634, Valid Loss: 14.7990
Epoch 527/1000, Loss: 15.1732, Valid Loss: 13.7036
Epoch 528/1000, Loss: 14.8368, Valid Loss: 13.3382
Epoch 529/1000, Loss: 14.4096, Valid Loss: 14.6126
Epoch 530/1000, Loss: 14.6382, Valid Loss: 13.8724
Epoch 531/1000, Loss: 15.0974, Valid Loss: 17.4135
Epoch 532/1000, Loss: 15.1524, Valid Loss: 13.2029
Epoch 533/1000, Loss: 17.6483, Valid Loss: 13.0937
Epoch 534/1000, Loss: 15.2008, Valid Loss: 15.0216
Epoch 535/1000, Loss: 14.8685, Valid Loss: 12.4852
Epoch 536/1000, Loss: 14.3088, Valid Loss: 16.0417
Epoch 537/1000, Loss: 15.0109, Valid Loss: 12.4584
Epoch 538/1000, Loss: 14.3198, Valid Loss: 14.6997
Epoch 539/1000, Loss: 14.9910, Valid Loss: 12.6911
Epoch 540/1000, Loss: 14.2046, Valid Loss: 12.9238
Epoch 541/1000, Loss: 15.3677, Valid Loss: 13.7672
Epoch 542/1000, Loss: 14.2847, Valid Loss: 15.9272
Epoch 543/1000, Loss: 14.4311, Valid Loss: 15.5741
Epoch 544/1000, Loss: 15.1891, Valid Loss: 12.6179
Epoch 545/1000, Loss: 14.5964, Valid Loss: 18.5251
Epoch 546/1000, Loss: 15.5583, Valid Loss: 13.4946
Epoch 547/1000, Loss: 14.5395, Valid Loss: 14.6872
Epoch 548/1000, Loss: 15.3536, Valid Loss: 15.6352
Epoch 549/1000, Loss: 14.5156, Valid Loss: 15.4586
Epoch 550/1000, Loss: 14.7721, Valid Loss: 13.7224
Epoch 551/1000, Loss: 14.5339, Valid Loss: 13.4189
Epoch 552/1000, Loss: 14.5863, Valid Loss: 16.1091
Epoch 553/1000, Loss: 14.9175, Valid Loss: 13.9194
Epoch 554/1000, Loss: 14.0767, Valid Loss: 12.1461
Epoch 555/1000, Loss: 14.9544, Valid Loss: 14.7042
Epoch 556/1000, Loss: 15.1892, Valid Loss: 17.0387
Epoch 557/1000, Loss: 14.0081, Valid Loss: 17.4747
Epoch 558/1000, Loss: 15.0423, Valid Loss: 13.9754
Epoch 559/1000, Loss: 14.6958, Valid Loss: 15.8000
Epoch 560/1000, Loss: 14.7955, Valid Loss: 13.0526
Epoch 561/1000, Loss: 14.8062, Valid Loss: 15.3226
Epoch 562/1000, Loss: 14.7538, Valid Loss: 15.9715
Epoch 563/1000, Loss: 15.1553, Valid Loss: 13.8159
Epoch 564/1000, Loss: 14.9437, Valid Loss: 15.5376
Epoch 565/1000, Loss: 14.3188, Valid Loss: 13.1746
Epoch 566/1000, Loss: 14.9720, Valid Loss: 16.8158
Epoch 567/1000, Loss: 14.9749, Valid Loss: 12.7747
Epoch 568/1000, Loss: 15.0205, Valid Loss: 12.8327
Epoch 569/1000, Loss: 14.4346, Valid Loss: 19.3478
Epoch 570/1000, Loss: 13.7390, Valid Loss: 12.9758
Epoch 571/1000, Loss: 14.2648, Valid Loss: 15.9137
Epoch 572/1000, Loss: 14.4346, Valid Loss: 13.3776
Epoch 573/1000, Loss: 15.0343, Valid Loss: 15.9957
Epoch 574/1000, Loss: 14.4726, Valid Loss: 15.6658
Epoch 575/1000, Loss: 14.8521, Valid Loss: 14.4347
Epoch 576/1000, Loss: 14.8436, Valid Loss: 13.7957
Epoch 577/1000, Loss: 14.8656, Valid Loss: 16.5021
Epoch 578/1000, Loss: 16.0661, Valid Loss: 15.0561
Epoch 579/1000, Loss: 15.3559, Valid Loss: 13.9883
Epoch 580/1000, Loss: 14.0318, Valid Loss: 15.9448
Epoch 581/1000, Loss: 15.3416, Valid Loss: 14.5721
Epoch 582/1000, Loss: 16.0461, Valid Loss: 16.2323
Epoch 583/1000, Loss: 15.2650, Valid Loss: 14.9541
Epoch 584/1000, Loss: 14.2028, Valid Loss: 12.6062
Epoch 585/1000, Loss: 15.3850, Valid Loss: 12.1940
Epoch 586/1000, Loss: 15.1215, Valid Loss: 12.8395
Epoch 587/1000, Loss: 13.9608, Valid Loss: 13.9464
Epoch 588/1000, Loss: 15.3052, Valid Loss: 14.4197
Epoch 589/1000, Loss: 15.5173, Valid Loss: 15.1068
Epoch 590/1000, Loss: 15.0357, Valid Loss: 15.6899
Epoch 591/1000, Loss: 14.0911, Valid Loss: 13.5717
Epoch 592/1000, Loss: 13.9105, Valid Loss: 15.2257
Epoch 593/1000, Loss: 15.6985, Valid Loss: 13.2769
Epoch 594/1000, Loss: 13.6683, Valid Loss: 15.2039
Epoch 595/1000, Loss: 14.7255, Valid Loss: 15.1751
Epoch 596/1000, Loss: 14.6578, Valid Loss: 13.4876
Epoch 597/1000, Loss: 14.3237, Valid Loss: 14.0647
Epoch 598/1000, Loss: 15.5270, Valid Loss: 15.2401
Epoch 599/1000, Loss: 14.5791, Valid Loss: 15.0695
Epoch 600/1000, Loss: 14.6359, Valid Loss: 14.4922
Epoch 601/1000, Loss: 15.0614, Valid Loss: 16.2173
Epoch 602/1000, Loss: 14.1235, Valid Loss: 15.8206
Epoch 603/1000, Loss: 15.2576, Valid Loss: 12.0685
Epoch 604/1000, Loss: 14.1070, Valid Loss: 21.5552
Epoch 605/1000, Loss: 14.6811, Valid Loss: 11.0238
Epoch 606/1000, Loss: 14.2730, Valid Loss: 14.3292
Epoch 607/1000, Loss: 14.8894, Valid Loss: 13.6536
Epoch 608/1000, Loss: 14.4715, Valid Loss: 12.9201
Epoch 609/1000, Loss: 15.3016, Valid Loss: 18.2410
Epoch 610/1000, Loss: 14.3424, Valid Loss: 17.5360
Epoch 611/1000, Loss: 14.1432, Valid Loss: 12.1633
Epoch 612/1000, Loss: 14.9341, Valid Loss: 15.3287
Epoch 613/1000, Loss: 14.5875, Valid Loss: 14.9968
Epoch 614/1000, Loss: 14.4860, Valid Loss: 17.2925
Epoch 615/1000, Loss: 14.1721, Valid Loss: 21.6401
Epoch 616/1000, Loss: 15.2883, Valid Loss: 12.8710
Epoch 617/1000, Loss: 14.8760, Valid Loss: 14.0233
Epoch 618/1000, Loss: 16.1859, Valid Loss: 15.9359
Epoch 619/1000, Loss: 15.8173, Valid Loss: 14.7480
Epoch 620/1000, Loss: 14.8818, Valid Loss: 14.6645
Epoch 621/1000, Loss: 14.2402, Valid Loss: 16.8148
Epoch 622/1000, Loss: 15.9243, Valid Loss: 16.0330
Epoch 623/1000, Loss: 15.2321, Valid Loss: 15.2311
Epoch 624/1000, Loss: 14.9137, Valid Loss: 14.4974
Epoch 625/1000, Loss: 14.9805, Valid Loss: 12.3256
Epoch 626/1000, Loss: 14.4489, Valid Loss: 13.3505
Epoch 627/1000, Loss: 15.0790, Valid Loss: 17.2334
Epoch 628/1000, Loss: 14.6322, Valid Loss: 14.0939
Epoch 629/1000, Loss: 14.7998, Valid Loss: 12.2670
Epoch 630/1000, Loss: 14.6718, Valid Loss: 14.5854
Epoch 631/1000, Loss: 14.7898, Valid Loss: 14.1219
Epoch 632/1000, Loss: 15.0135, Valid Loss: 17.1961
Epoch 633/1000, Loss: 16.0917, Valid Loss: 12.5772
Epoch 634/1000, Loss: 14.6426, Valid Loss: 14.1005
Epoch 635/1000, Loss: 15.2918, Valid Loss: 14.8186
Epoch 636/1000, Loss: 14.3525, Valid Loss: 12.2911
Epoch 637/1000, Loss: 14.7190, Valid Loss: 15.1409
Epoch 638/1000, Loss: 14.6192, Valid Loss: 18.9163
Epoch 639/1000, Loss: 14.7734, Valid Loss: 13.4262
Epoch 640/1000, Loss: 14.8855, Valid Loss: 16.3641
Epoch 641/1000, Loss: 14.6598, Valid Loss: 16.6568
Epoch 642/1000, Loss: 15.6167, Valid Loss: 14.1191
Epoch 643/1000, Loss: 16.5633, Valid Loss: 15.3827
Epoch 644/1000, Loss: 14.8756, Valid Loss: 12.9341
Epoch 645/1000, Loss: 14.7217, Valid Loss: 15.4959
Epoch 646/1000, Loss: 14.9229, Valid Loss: 11.9470
Epoch 647/1000, Loss: 14.7778, Valid Loss: 14.0682
Epoch 648/1000, Loss: 13.9491, Valid Loss: 15.5250
Epoch 649/1000, Loss: 14.4871, Valid Loss: 12.9462
Epoch 650/1000, Loss: 14.8798, Valid Loss: 12.9029
Epoch 651/1000, Loss: 16.3839, Valid Loss: 14.1712
Epoch 652/1000, Loss: 14.6357, Valid Loss: 12.9885
Epoch 653/1000, Loss: 14.3180, Valid Loss: 15.8984
Epoch 654/1000, Loss: 14.6073, Valid Loss: 15.4135
Epoch 655/1000, Loss: 14.2631, Valid Loss: 12.6745
Epoch 656/1000, Loss: 14.5360, Valid Loss: 11.0668
Epoch 657/1000, Loss: 14.8937, Valid Loss: 13.3139
Epoch 658/1000, Loss: 15.0702, Valid Loss: 13.8007
Epoch 659/1000, Loss: 14.4923, Valid Loss: 14.7718
Epoch 660/1000, Loss: 14.3192, Valid Loss: 14.0306
Epoch 661/1000, Loss: 16.0644, Valid Loss: 16.1584
Epoch 662/1000, Loss: 15.1247, Valid Loss: 15.9475
Epoch 663/1000, Loss: 14.8255, Valid Loss: 14.8322
Epoch 664/1000, Loss: 14.9494, Valid Loss: 14.7739
Epoch 665/1000, Loss: 15.1937, Valid Loss: 13.9668
Epoch 666/1000, Loss: 15.7181, Valid Loss: 18.1278
Epoch 667/1000, Loss: 14.2106, Valid Loss: 16.5797
Epoch 668/1000, Loss: 14.4684, Valid Loss: 14.1027
